T1,T2,T3,T4
1522327802710,1522327802849,1522327802849,1522327802990
1522327802990,1522327803129,1522327803129,1522327803271
1522327803271,1522327803409,1522327803409,1522327803550
1522327803551,1522327803689,1522327803689,1522327803831
1522327803831,1522327803969,1522327803969,1522327804110
1522327804110,1522327804249,1522327804249,1522327804390
1522327804390,1522327804528,1522327804528,1522327804669
1522327804670,1522327804808,1522327804808,1522327804949
1522327804949,1522327805088,1522327805088,1522327805229
1522327805229,1522327805367,1522327805367,1522327805508
1522327805508,1522327805646,1522327805647,1522327805788
1522327805788,1522327805926,1522327805927,1522327806068
1522327806068,1522327806206,1522327806206,1522327806347
1522327806347,1522327806486,1522327806486,1522327806628
1522327806628,1522327806766,1522327806766,1522327806908
1522327806908,1522327807047,1522327807047,1522327807189
1522327807189,1522327807328,1522327807328,1522327807469
1522327807469,1522327807608,1522327807608,1522327807749
1522327807749,1522327807887,1522327807887,1522327808029
1522327808029,1522327808167,1522327808167,1522327808308
1522327808308,1522327808447,1522327808447,1522327808588
1522327808588,1522327808726,1522327808726,1522327808868
1522327808868,1522327809006,1522327809006,1522327809148
1522327809148,1522327809287,1522327809287,1522327809428
1522327809428,1522327809566,1522327809566,1522327809707
1522327809707,1522327809846,1522327809846,1522327809987
1522327809987,1522327810125,1522327810125,1522327810267
1522327810267,1522327810405,1522327810405,1522327810547
1522327810547,1522327810686,1522327810686,1522327810827
1522327810827,1522327810966,1522327810966,1522327811108
1522327811108,1522327811246,1522327811246,1522327811387
1522327811387,1522327811526,1522327811526,1522327811667
1522327811667,1522327811806,1522327811806,1522327811947
1522327811947,1522327812085,1522327812085,1522327812233
1522327812233,1522327812371,1522327812371,1522327812520
1522327812520,1522327812659,1522327812659,1522327812804
1522327812804,1522327812943,1522327812943,1522327813084
1522327813084,1522327813222,1522327813223,1522327813364
1522327813364,1522327813502,1522327813502,1522327813643
1522327813644,1522327813782,1522327813782,1522327813923
1522327813924,1522327814062,1522327814062,1522327814204
1522327814204,1522327814342,1522327814342,1522327814483
1522327814483,1522327814621,1522327814621,1522327814762
1522327814762,1522327814901,1522327814901,1522327815042
1522327815042,1522327815180,1522327815181,1522327815322
1522327815322,1522327815460,1522327815460,1522327815602
1522327815602,1522327815740,1522327815740,1522327815882
1522327815882,1522327816020,1522327816020,1522327816161
1522327816161,1522327816299,1522327816299,1522327816442
1522327816442,1522327816580,1522327816581,1522327816722
1522327816722,1522327816860,1522327816860,1522327817002
1522327817002,1522327817140,1522327817140,1522327817282
1522327817282,1522327817420,1522327817420,1522327817562
1522327817562,1522327817700,1522327817700,1522327817841
1522327817841,1522327817979,1522327817979,1522327818121
1522327818121,1522327818259,1522327818259,1522327818400
1522327818400,1522327818539,1522327818539,1522327818680
1522327818680,1522327818819,1522327818819,1522327818960
1522327818960,1522327819098,1522327819098,1522327819239
1522327819240,1522327819378,1522327819378,1522327819519
1522327819519,1522327819658,1522327819658,1522327819799
1522327819799,1522327819937,1522327819937,1522327820079
1522327820079,1522327820217,1522327820217,1522327820358
1522327820358,1522327820497,1522327820497,1522327820638
1522327820638,1522327820777,1522327820777,1522327820918
1522327820918,1522327821056,1522327821056,1522327821197
1522327821197,1522327821336,1522327821336,1522327821477
1522327821477,1522327821616,1522327821616,1522327821757
1522327821757,1522327821895,1522327821896,1522327822037
1522327822037,1522327822175,1522327822175,1522327822316
1522327822316,1522327822454,1522327822455,1522327822623
1522327822623,1522327822761,1522327822762,1522327822903
1522327822904,1522327823042,1522327823042,1522327823183
1522327823183,1522327823322,1522327823322,1522327823463
1522327823463,1522327823602,1522327823602,1522327823743
1522327823743,1522327823882,1522327823882,1522327824023
1522327824023,1522327824162,1522327824162,1522327824310
1522327824310,1522327824448,1522327824448,1522327824590
1522327824590,1522327824729,1522327824729,1522327824870
1522327824870,1522327825008,1522327825008,1522327825149
1522327825149,1522327825288,1522327825288,1522327825429
1522327825429,1522327825567,1522327825567,1522327825708
1522327825708,1522327825846,1522327825848,1522327825989
1522327825989,1522327826127,1522327826127,1522327826268
1522327826268,1522327826406,1522327826406,1522327826547
1522327826547,1522327826686,1522327826686,1522327826827
1522327826827,1522327826965,1522327826965,1522327827106
1522327827106,1522327827245,1522327827245,1522327827386
1522327827386,1522327827524,1522327827524,1522327827665
1522327827665,1522327827803,1522327827804,1522327827945
1522327827945,1522327828083,1522327828083,1522327828224
1522327828224,1522327828363,1522327828363,1522327828504
1522327828504,1522327828642,1522327828642,1522327828783
1522327828783,1522327828921,1522327828921,1522327829063
1522327829063,1522327829201,1522327829201,1522327829342
1522327829342,1522327829480,1522327829481,1522327829622
1522327829622,1522327829760,1522327829760,1522327829901
1522327829901,1522327830039,1522327830040,1522327830181
1522327830181,1522327830319,1522327830319,1522327830461
1522327830461,1522327830599,1522327830599,1522327830741
1522327830741,1522327830879,1522327830879,1522327831021
1522327831021,1522327831159,1522327831159,1522327831300
1522327831300,1522327831438,1522327831438,1522327831579
1522327831580,1522327831718,1522327831718,1522327831859
1522327831859,1522327831997,1522327831997,1522327832139
1522327832139,1522327832278,1522327832278,1522327832419
1522327832419,1522327832558,1522327832558,1522327832699
1522327832699,1522327832837,1522327832838,1522327832978
1522327832979,1522327833117,1522327833117,1522327833258
1522327833258,1522327833396,1522327833396,1522327833538
1522327833538,1522327833676,1522327833676,1522327833817
1522327833817,1522327833957,1522327833957,1522327834098
1522327834098,1522327834236,1522327834236,1522327834377
1522327834377,1522327834515,1522327834516,1522327834657
1522327834657,1522327834796,1522327834796,1522327834937
1522327834937,1522327835076,1522327835076,1522327835217
1522327835217,1522327835355,1522327835356,1522327835498
1522327835498,1522327835636,1522327835636,1522327835778
1522327835778,1522327835917,1522327835917,1522327836058
1522327836058,1522327836197,1522327836197,1522327836339
1522327836339,1522327836478,1522327836478,1522327836619
1522327836619,1522327836757,1522327836757,1522327836899
1522327836899,1522327837037,1522327837037,1522327837178
1522327837178,1522327837316,1522327837317,1522327837458
1522327837458,1522327837596,1522327837597,1522327837738
1522327837738,1522327837876,1522327837876,1522327838017
1522327838017,1522327838155,1522327838155,1522327838296
1522327838296,1522327838434,1522327838434,1522327838576
1522327838576,1522327838714,1522327838714,1522327838855
1522327838855,1522327838994,1522327838994,1522327839135
1522327839135,1522327839274,1522327839274,1522327839416
1522327839416,1522327839554,1522327839554,1522327839695
1522327839695,1522327839834,1522327839834,1522327839975
1522327839975,1522327840113,1522327840113,1522327840254
1522327840255,1522327840393,1522327840393,1522327840535
1522327840535,1522327840673,1522327840673,1522327840815
1522327840815,1522327840953,1522327840953,1522327841094
1522327841094,1522327841232,1522327841232,1522327841374
1522327841374,1522327841512,1522327841512,1522327841653
1522327841653,1522327841791,1522327841791,1522327841933
1522327841933,1522327842071,1522327842072,1522327842213
1522327842213,1522327842352,1522327842352,1522327842493
1522327842493,1522327842631,1522327842632,1522327842773
1522327842773,1522327842911,1522327842911,1522327843052
1522327843052,1522327843190,1522327843190,1522327843331
1522327843332,1522327843470,1522327843470,1522327843611
1522327843611,1522327843750,1522327843750,1522327843891
1522327843891,1522327844029,1522327844030,1522327844171
1522327844171,1522327844310,1522327844310,1522327844451
1522327844451,1522327844590,1522327844590,1522327844731
1522327844731,1522327844869,1522327844869,1522327845011
1522327845011,1522327845149,1522327845149,1522327845291
1522327845291,1522327845429,1522327845429,1522327845570
1522327845570,1522327845708,1522327845708,1522327845849
1522327845849,1522327845988,1522327845988,1522327846129
1522327846129,1522327846267,1522327846267,1522327846409
1522327846409,1522327846547,1522327846547,1522327846689
1522327846689,1522327846827,1522327846827,1522327846968
1522327846968,1522327847107,1522327847107,1522327847248
1522327847249,1522327847387,1522327847387,1522327847529
1522327847529,1522327847667,1522327847667,1522327847808
1522327847808,1522327847947,1522327847947,1522327848089
1522327848089,1522327848227,1522327848227,1522327848369
1522327848369,1522327848508,1522327848509,1522327848650
1522327848651,1522327848789,1522327848789,1522327848930
1522327848930,1522327849068,1522327849068,1522327849209
1522327849209,1522327849347,1522327849347,1522327849490
1522327849490,1522327849630,1522327849630,1522327849772
1522327849772,1522327849910,1522327849910,1522327850051
1522327850051,1522327850190,1522327850190,1522327850331
1522327850331,1522327850470,1522327850470,1522327850611
1522327850611,1522327850750,1522327850750,1522327850891
1522327850891,1522327851029,1522327851030,1522327851171
1522327851171,1522327851309,1522327851309,1522327851451
1522327851451,1522327851590,1522327851590,1522327851732
1522327851732,1522327851870,1522327851870,1522327852012
1522327852012,1522327852151,1522327852151,1522327852292
1522327852292,1522327852430,1522327852431,1522327852572
1522327852573,1522327852711,1522327852711,1522327852853
1522327852853,1522327852992,1522327852992,1522327853134
1522327853134,1522327853272,1522327853273,1522327853414
1522327853414,1522327853553,1522327853553,1522327853694
1522327853694,1522327853832,1522327853832,1522327853974
1522327853974,1522327854113,1522327854113,1522327854254
1522327854254,1522327854393,1522327854393,1522327854534
1522327854534,1522327854672,1522327854672,1522327854814
1522327854814,1522327854952,1522327854952,1522327855093
1522327855094,1522327855232,1522327855232,1522327855373
1522327855373,1522327855511,1522327855511,1522327855653
1522327855653,1522327855792,1522327855792,1522327855933
1522327855933,1522327856071,1522327856072,1522327856213
1522327856214,1522327856352,1522327856352,1522327856493
1522327856493,1522327856631,1522327856632,1522327856777
1522327856777,1522327856915,1522327856915,1522327857057
1522327857057,1522327857195,1522327857195,1522327857337
1522327857337,1522327857475,1522327857475,1522327857616
1522327857616,1522327857755,1522327857755,1522327857896
1522327857896,1522327858034,1522327858034,1522327858176
1522327858176,1522327858314,1522327858314,1522327858455
1522327858455,1522327858593,1522327858593,1522327858734
1522327858734,1522327858872,1522327858872,1522327859013
1522327859014,1522327859152,1522327859152,1522327859293
1522327859293,1522327859432,1522327859432,1522327859573
1522327859573,1522327859711,1522327859712,1522327859856
1522327859856,1522327859994,1522327859995,1522327860136
1522327860136,1522327860274,1522327860274,1522327860415
1522327860415,1522327860553,1522327860553,1522327860695
1522327860695,1522327860834,1522327860834,1522327860975
1522327860975,1522327861114,1522327861114,1522327861255
1522327861255,1522327861394,1522327861394,1522327861535
1522327861535,1522327861673,1522327861673,1522327861815
1522327861815,1522327861953,1522327861953,1522327862095
1522327862095,1522327862233,1522327862233,1522327862375
1522327862375,1522327862513,1522327862514,1522327862655
1522327862655,1522327862793,1522327862793,1522327862935
1522327862935,1522327863074,1522327863074,1522327863215
1522327863215,1522327863353,1522327863354,1522327863496
1522327863496,1522327863634,1522327863634,1522327863776
1522327863776,1522327863914,1522327863914,1522327864055
1522327864055,1522327864194,1522327864194,1522327864335
1522327864335,1522327864473,1522327864473,1522327864614
1522327864615,1522327864753,1522327864753,1522327864894
1522327864894,1522327865032,1522327865032,1522327865174
1522327865174,1522327865312,1522327865313,1522327865453
1522327865454,1522327865592,1522327865592,1522327865733
1522327865733,1522327865871,1522327865871,1522327866013
1522327866013,1522327866151,1522327866151,1522327866293
1522327866293,1522327866431,1522327866431,1522327866573
1522327866573,1522327866712,1522327866712,1522327866855
1522327866855,1522327866993,1522327866993,1522327867134
1522327867134,1522327867273,1522327867273,1522327867414
1522327867414,1522327867552,1522327867552,1522327867693
1522327867693,1522327867832,1522327867832,1522327867973
1522327867973,1522327868112,1522327868112,1522327868261
1522327868261,1522327868399,1522327868399,1522327868543
1522327868543,1522327868681,1522327868681,1522327868824
1522327868824,1522327868962,1522327868962,1522327869108
1522327869108,1522327869246,1522327869246,1522327869387
1522327869387,1522327869525,1522327869525,1522327869666
1522327869666,1522327869804,1522327869805,1522327869945
1522327869946,1522327870084,1522327870084,1522327870225
1522327870225,1522327870363,1522327870364,1522327870505
1522327870505,1522327870644,1522327870644,1522327870785
1522327870785,1522327870924,1522327870924,1522327871066
1522327871066,1522327871204,1522327871204,1522327871345
1522327871345,1522327871483,1522327871483,1522327871625
1522327871625,1522327871763,1522327871764,1522327871905
1522327871905,1522327872044,1522327872044,1522327872185
1522327872186,1522327872324,1522327872324,1522327872465
1522327872465,1522327872604,1522327872604,1522327872746
1522327872746,1522327872885,1522327872885,1522327873026
1522327873026,1522327873164,1522327873164,1522327873305
1522327873305,1522327873443,1522327873444,1522327873586
1522327873586,1522327873724,1522327873724,1522327873865
1522327873865,1522327874004,1522327874004,1522327874145
1522327874145,1522327874284,1522327874284,1522327874432
1522327874432,1522327874570,1522327874570,1522327874711
1522327874711,1522327874849,1522327874849,1522327874990
1522327874990,1522327875128,1522327875129,1522327875269
1522327875269,1522327875408,1522327875408,1522327875549
1522327875549,1522327875688,1522327875688,1522327875829
1522327875829,1522327875967,1522327875968,1522327876109
1522327876109,1522327876247,1522327876247,1522327876389
1522327876389,1522327876527,1522327876527,1522327876668
1522327876668,1522327876807,1522327876807,1522327876948
1522327876948,1522327877087,1522327877087,1522327877228
1522327877228,1522327877366,1522327877367,1522327877508
1522327877508,1522327877646,1522327877646,1522327877787
1522327877787,1522327877925,1522327877925,1522327878066
1522327878066,1522327878205,1522327878205,1522327878346
1522327878347,1522327878485,1522327878485,1522327878628
1522327878628,1522327878767,1522327878767,1522327878908
1522327878908,1522327879046,1522327879046,1522327879187
1522327879187,1522327879326,1522327879326,1522327879467
1522327879468,1522327879606,1522327879606,1522327879747
1522327879747,1522327879885,1522327879885,1522327880027
1522327880027,1522327880165,1522327880165,1522327880306
1522327880306,1522327880444,1522327880444,1522327880586
1522327880586,1522327880724,1522327880724,1522327880865
1522327880865,1522327881004,1522327881004,1522327881145
1522327881145,1522327881284,1522327881284,1522327881425
1522327881425,1522327881564,1522327881564,1522327881705
1522327881705,1522327881844,1522327881844,1522327881985
1522327881985,1522327882123,1522327882123,1522327882265
1522327882265,1522327882404,1522327882404,1522327882545
1522327882545,1522327882683,1522327882683,1522327882825
1522327882825,1522327882963,1522327882963,1522327883104
1522327883104,1522327883243,1522327883243,1522327883384
1522327883384,1522327883523,1522327883523,1522327883664
1522327883664,1522327883803,1522327883803,1522327883944
1522327883944,1522327884082,1522327884083,1522327884224
1522327884224,1522327884362,1522327884362,1522327884504
1522327884504,1522327884642,1522327884642,1522327884783
1522327884783,1522327884921,1522327884921,1522327885063
1522327885063,1522327885201,1522327885201,1522327885342
1522327885342,1522327885481,1522327885481,1522327885622
1522327885622,1522327885760,1522327885761,1522327885902
1522327885902,1522327886040,1522327886040,1522327886181
1522327886181,1522327886319,1522327886319,1522327886462
1522327886462,1522327886601,1522327886601,1522327886742
1522327886742,1522327886880,1522327886880,1522327887022
1522327887022,1522327887160,1522327887160,1522327887302
1522327887302,1522327887440,1522327887440,1522327887582
1522327887582,1522327887720,1522327887720,1522327887862
1522327887862,1522327888001,1522327888001,1522327888142
1522327888142,1522327888280,1522327888280,1522327888421
1522327888421,1522327888560,1522327888560,1522327888701
1522327888701,1522327888839,1522327888840,1522327888981
1522327888981,1522327889119,1522327889119,1522327889261
1522327889261,1522327889399,1522327889399,1522327889541
1522327889541,1522327889679,1522327889679,1522327889820
1522327889820,1522327889958,1522327889958,1522327890099
1522327890099,1522327890238,1522327890238,1522327890379
1522327890379,1522327890518,1522327890518,1522327890659
1522327890659,1522327890798,1522327890798,1522327890939
1522327890939,1522327891078,1522327891078,1522327891219
1522327891219,1522327891358,1522327891358,1522327891499
1522327891499,1522327891638,1522327891638,1522327891779
1522327891779,1522327891917,1522327891918,1522327892059
1522327892059,1522327892197,1522327892198,1522327892345
1522327892345,1522327892483,1522327892483,1522327892628
1522327892628,1522327892766,1522327892767,1522327892908
1522327892908,1522327893046,1522327893046,1522327893188
1522327893188,1522327893326,1522327893326,1522327893468
1522327893468,1522327893606,1522327893606,1522327893748
1522327893748,1522327893886,1522327893887,1522327894030
1522327894030,1522327894169,1522327894169,1522327894311
1522327894311,1522327894449,1522327894449,1522327894590
1522327894590,1522327894728,1522327894729,1522327894870
1522327894870,1522327895008,1522327895008,1522327895150
1522327895150,1522327895288,1522327895289,1522327895430
1522327895430,1522327895568,1522327895568,1522327895710
1522327895710,1522327895848,1522327895848,1522327895989
1522327895990,1522327896128,1522327896128,1522327896269
1522327896269,1522327896407,1522327896407,1522327896549
1522327896549,1522327896687,1522327896688,1522327896829
1522327896829,1522327896967,1522327896967,1522327897108
1522327897108,1522327897247,1522327897247,1522327897388
1522327897389,1522327897527,1522327897527,1522327897669
1522327897669,1522327897807,1522327897807,1522327897948
1522327897948,1522327898087,1522327898087,1522327898229
1522327898229,1522327898367,1522327898367,1522327898508
1522327898508,1522327898646,1522327898646,1522327898788
1522327898788,1522327898926,1522327898926,1522327899067
1522327899068,1522327899207,1522327899207,1522327899349
1522327899349,1522327899487,1522327899487,1522327899630
1522327899631,1522327899769,1522327899769,1522327899911
1522327899911,1522327900049,1522327900049,1522327900191
1522327900191,1522327900329,1522327900329,1522327900473
1522327900473,1522327900611,1522327900611,1522327900752
1522327900752,1522327900891,1522327900891,1522327901032
1522327901032,1522327901171,1522327901171,1522327901312
1522327901312,1522327901450,1522327901450,1522327901591
1522327901592,1522327901730,1522327901730,1522327901871
1522327901871,1522327902009,1522327902009,1522327902150
1522327902150,1522327902288,1522327902288,1522327902430
1522327902430,1522327902568,1522327902568,1522327902710
1522327902710,1522327902848,1522327902848,1522327902989
1522327902989,1522327903127,1522327903127,1522327903268
1522327903268,1522327903406,1522327903407,1522327903548
1522327903548,1522327903686,1522327903686,1522327903827
1522327903828,1522327903966,1522327903966,1522327904107
1522327904107,1522327904245,1522327904245,1522327904386
1522327904386,1522327904525,1522327904525,1522327904666
1522327904666,1522327904804,1522327904804,1522327904946
1522327904946,1522327905084,1522327905084,1522327905226
1522327905226,1522327905364,1522327905364,1522327905506
1522327905506,1522327905644,1522327905644,1522327905785
1522327905785,1522327905923,1522327905923,1522327906064
1522327906064,1522327906203,1522327906203,1522327906344
1522327906344,1522327906482,1522327906482,1522327906624
1522327906624,1522327906762,1522327906762,1522327906903
1522327906903,1522327907042,1522327907042,1522327907183
1522327907183,1522327907321,1522327907321,1522327907463
1522327907463,1522327907601,1522327907601,1522327907749
1522327907749,1522327907887,1522327907887,1522327908028
1522327908029,1522327908168,1522327908168,1522327908311
1522327908311,1522327908449,1522327908449,1522327908590
1522327908590,1522327908729,1522327908729,1522327908870
1522327908870,1522327909008,1522327909008,1522327909149
1522327909149,1522327909288,1522327909288,1522327909429
1522327909429,1522327909567,1522327909567,1522327909708
1522327909708,1522327909846,1522327909847,1522327909988
1522327909988,1522327910126,1522327910126,1522327910267
1522327910268,1522327910406,1522327910406,1522327910548
1522327910548,1522327910686,1522327910686,1522327910828
1522327910828,1522327910966,1522327910967,1522327911108
1522327911108,1522327911246,1522327911246,1522327911390
1522327911390,1522327911528,1522327911528,1522327911669
1522327911670,1522327911808,1522327911808,1522327911951
1522327911951,1522327912089,1522327912089,1522327912231
1522327912232,1522327912370,1522327912370,1522327912511
1522327912512,1522327912650,1522327912650,1522327912797
1522327912797,1522327912935,1522327912936,1522327913077
1522327913077,1522327913215,1522327913216,1522327913357
1522327913357,1522327913495,1522327913495,1522327913637
1522327913637,1522327913775,1522327913775,1522327913917
1522327913917,1522327914055,1522327914055,1522327914197
1522327914197,1522327914336,1522327914336,1522327914477
1522327914478,1522327914616,1522327914616,1522327914757
1522327914757,1522327914895,1522327914895,1522327915037
1522327915037,1522327915175,1522327915175,1522327915316
1522327915316,1522327915454,1522327915454,1522327915595
1522327915595,1522327915733,1522327915733,1522327915874
1522327915874,1522327916013,1522327916013,1522327916154
1522327916154,1522327916293,1522327916293,1522327916434
1522327916434,1522327916572,1522327916572,1522327916713
1522327916713,1522327916852,1522327916852,1522327916993
1522327916993,1522327917131,1522327917131,1522327917272
1522327917272,1522327917410,1522327917410,1522327917551
1522327917551,1522327917689,1522327917690,1522327917831
1522327917831,1522327917969,1522327917969,1522327918110
1522327918110,1522327918249,1522327918249,1522327918390
1522327918390,1522327918531,1522327918531,1522327918672
1522327918672,1522327918810,1522327918810,1522327918952
1522327918952,1522327919090,1522327919090,1522327919232
1522327919232,1522327919370,1522327919371,1522327919515
1522327919515,1522327919653,1522327919653,1522327919795
1522327919795,1522327919934,1522327919934,1522327920075
1522327920075,1522327920213,1522327920213,1522327920354
1522327920354,1522327920493,1522327920493,1522327920634
1522327920634,1522327920773,1522327920773,1522327920923
1522327920923,1522327921061,1522327921062,1522327921203
1522327921203,1522327921341,1522327921341,1522327921482
1522327921483,1522327921621,1522327921621,1522327921762
1522327921762,1522327921900,1522327921900,1522327922041
1522327922041,1522327922180,1522327922180,1522327922321
1522327922321,1522327922459,1522327922459,1522327922600
1522327922600,1522327922738,1522327922739,1522327922880
1522327922880,1522327923018,1522327923019,1522327923160
1522327923160,1522327923298,1522327923298,1522327923439
1522327923439,1522327923578,1522327923578,1522327923719
1522327923719,1522327923857,1522327923857,1522327923998
1522327923998,1522327924137,1522327924137,1522327924279
1522327924279,1522327924417,1522327924417,1522327924558
1522327924558,1522327924697,1522327924697,1522327924838
1522327924838,1522327924976,1522327924976,1522327925125
1522327925125,1522327925264,1522327925264,1522327925405
1522327925405,1522327925543,1522327925543,1522327925684
1522327925684,1522327925823,1522327925823,1522327925964
1522327925964,1522327926103,1522327926103,1522327926246
1522327926246,1522327926384,1522327926384,1522327926525
1522327926525,1522327926663,1522327926663,1522327926805
1522327926805,1522327926943,1522327926943,1522327927084
1522327927084,1522327927223,1522327927223,1522327927365
1522327927365,1522327927503,1522327927504,1522327927645
1522327927645,1522327927784,1522327927784,1522327927925
1522327927925,1522327928064,1522327928064,1522327928207
1522327928207,1522327928345,1522327928345,1522327928486
1522327928487,1522327928625,1522327928625,1522327928766
1522327928766,1522327928904,1522327928904,1522327929046
1522327929046,1522327929184,1522327929185,1522327929326
1522327929326,1522327929464,1522327929464,1522327929608
1522327929608,1522327929747,1522327929747,1522327929888
1522327929888,1522327930026,1522327930027,1522327930168
1522327930168,1522327930307,1522327930307,1522327930448
1522327930448,1522327930587,1522327930588,1522327930728
1522327930729,1522327930867,1522327930867,1522327931009
1522327931009,1522327931147,1522327931147,1522327931289
1522327931289,1522327931428,1522327931428,1522327931569
1522327931569,1522327931707,1522327931707,1522327931849
1522327931849,1522327931987,1522327931987,1522327932128
1522327932129,1522327932267,1522327932267,1522327932408
1522327932408,1522327932546,1522327932547,1522327932694
1522327932694,1522327932832,1522327932832,1522327932974
1522327932974,1522327933112,1522327933112,1522327933253
1522327933253,1522327933391,1522327933392,1522327933533
1522327933533,1522327933671,1522327933671,1522327933812
1522327933812,1522327933951,1522327933951,1522327934095
1522327934095,1522327934233,1522327934234,1522327934375
1522327934375,1522327934514,1522327934514,1522327934656
