T1,T2,T3,T4
1522327528058,1522327528197,1522327528197,1522327528338
1522327528338,1522327528476,1522327528476,1522327528617
1522327528617,1522327528755,1522327528756,1522327528896
1522327528896,1522327529035,1522327529035,1522327529176
1522327529176,1522327529314,1522327529314,1522327529456
1522327529456,1522327529594,1522327529594,1522327529735
1522327529735,1522327529873,1522327529873,1522327530015
1522327530015,1522327530153,1522327530153,1522327530295
1522327530295,1522327530433,1522327530433,1522327530575
1522327530575,1522327530713,1522327530713,1522327530859
1522327530859,1522327530997,1522327530997,1522327531138
1522327531138,1522327531276,1522327531276,1522327531417
1522327531418,1522327531556,1522327531556,1522327531697
1522327531697,1522327531834,1522327531834,1522327531976
1522327531976,1522327532114,1522327532114,1522327532255
1522327532255,1522327532393,1522327532393,1522327532534
1522327532534,1522327532672,1522327532672,1522327532813
1522327532813,1522327532951,1522327532951,1522327533092
1522327533092,1522327533230,1522327533230,1522327533371
1522327533371,1522327533510,1522327533510,1522327533651
1522327533651,1522327533789,1522327533789,1522327533930
1522327533930,1522327534069,1522327534069,1522327534210
1522327534210,1522327534348,1522327534349,1522327534490
1522327534490,1522327534628,1522327534628,1522327534769
1522327534769,1522327534907,1522327534907,1522327535048
1522327535048,1522327535186,1522327535186,1522327535328
1522327535328,1522327535466,1522327535466,1522327535607
1522327535607,1522327535745,1522327535745,1522327535886
1522327535886,1522327536025,1522327536025,1522327536166
1522327536166,1522327536304,1522327536304,1522327536445
1522327536445,1522327536583,1522327536583,1522327536724
1522327536724,1522327536862,1522327536862,1522327537003
1522327537003,1522327537141,1522327537141,1522327537283
1522327537283,1522327537421,1522327537421,1522327537562
1522327537562,1522327537700,1522327537700,1522327537841
1522327537841,1522327537980,1522327537980,1522327538121
1522327538121,1522327538259,1522327538260,1522327538401
1522327538401,1522327538539,1522327538539,1522327538680
1522327538680,1522327538818,1522327538818,1522327538959
1522327538959,1522327539097,1522327539097,1522327539238
1522327539238,1522327539376,1522327539376,1522327539518
1522327539518,1522327539656,1522327539656,1522327539797
1522327539797,1522327539935,1522327539935,1522327540076
1522327540076,1522327540214,1522327540214,1522327540355
1522327540356,1522327540494,1522327540494,1522327540635
1522327540635,1522327540773,1522327540773,1522327540914
1522327540914,1522327541052,1522327541053,1522327541193
1522327541194,1522327541332,1522327541332,1522327541473
1522327541473,1522327541612,1522327541612,1522327541753
1522327541753,1522327541891,1522327541891,1522327542032
1522327542032,1522327542170,1522327542170,1522327542312
1522327542312,1522327542450,1522327542451,1522327542592
1522327542592,1522327542730,1522327542730,1522327542871
1522327542871,1522327543009,1522327543009,1522327543151
1522327543151,1522327543289,1522327543289,1522327543432
1522327543432,1522327543571,1522327543571,1522327543712
1522327543712,1522327543850,1522327543850,1522327543991
1522327543992,1522327544129,1522327544130,1522327544271
1522327544271,1522327544409,1522327544409,1522327544550
1522327544550,1522327544688,1522327544688,1522327544830
1522327544830,1522327544968,1522327544968,1522327545109
1522327545109,1522327545247,1522327545248,1522327545389
1522327545389,1522327545527,1522327545527,1522327545668
1522327545668,1522327545806,1522327545806,1522327545947
1522327545947,1522327546086,1522327546086,1522327546227
1522327546227,1522327546365,1522327546365,1522327546509
1522327546509,1522327546648,1522327546648,1522327546791
1522327546791,1522327546929,1522327546929,1522327547079
1522327547079,1522327547217,1522327547217,1522327547358
1522327547358,1522327547496,1522327547496,1522327547637
1522327547637,1522327547776,1522327547776,1522327547917
1522327547917,1522327548055,1522327548055,1522327548196
1522327548196,1522327548335,1522327548335,1522327548476
1522327548476,1522327548614,1522327548614,1522327548756
1522327548756,1522327548894,1522327548894,1522327549035
1522327549035,1522327549174,1522327549174,1522327549315
1522327549315,1522327549453,1522327549454,1522327549595
1522327549595,1522327549733,1522327549733,1522327549876
1522327549876,1522327550014,1522327550015,1522327550156
1522327550156,1522327550294,1522327550294,1522327550436
1522327550436,1522327550574,1522327550574,1522327550715
1522327550715,1522327550853,1522327550853,1522327550994
1522327550995,1522327551133,1522327551133,1522327551274
1522327551274,1522327551412,1522327551412,1522327551553
1522327551553,1522327551691,1522327551692,1522327551832
1522327551832,1522327551970,1522327551970,1522327552111
1522327552111,1522327552249,1522327552249,1522327552391
1522327552391,1522327552529,1522327552529,1522327552670
1522327552670,1522327552808,1522327552808,1522327552949
1522327552949,1522327553087,1522327553087,1522327553228
1522327553228,1522327553366,1522327553366,1522327553507
1522327553507,1522327553645,1522327553645,1522327553787
1522327553787,1522327553925,1522327553925,1522327554066
1522327554066,1522327554204,1522327554204,1522327554345
1522327554345,1522327554484,1522327554484,1522327554625
1522327554625,1522327554763,1522327554764,1522327554905
1522327554905,1522327555043,1522327555043,1522327555184
1522327555184,1522327555323,1522327555323,1522327555464
1522327555464,1522327555602,1522327555602,1522327555743
1522327555743,1522327555881,1522327555881,1522327556023
1522327556023,1522327556161,1522327556161,1522327556302
1522327556302,1522327556440,1522327556440,1522327556582
1522327556582,1522327556720,1522327556720,1522327556861
1522327556861,1522327556999,1522327557000,1522327557140
1522327557141,1522327557279,1522327557279,1522327557420
1522327557420,1522327557558,1522327557558,1522327557699
1522327557699,1522327557837,1522327557837,1522327557979
1522327557979,1522327558117,1522327558117,1522327558258
1522327558258,1522327558396,1522327558397,1522327558538
1522327558538,1522327558676,1522327558676,1522327558817
1522327558817,1522327558955,1522327558955,1522327559096
