T1 (ms),T2 (ms),T3 (ms),T4 (ms)
1522326531699,1522326531837,1522326531837,1522326531983
1522326531983,1522326532121,1522326532121,1522326532267
1522326532267,1522326532405,1522326532405,1522326532548
1522326532549,1522326532687,1522326532687,1522326532828
1522326532828,1522326532966,1522326532966,1522326533107
1522326533107,1522326533245,1522326533245,1522326533386
1522326533386,1522326533524,1522326533524,1522326533664
1522326533664,1522326533802,1522326533802,1522326533943
1522326533943,1522326534081,1522326534081,1522326534222
1522326534223,1522326534360,1522326534360,1522326534501
1522326534501,1522326534639,1522326534639,1522326534780
1522326534780,1522326534918,1522326534918,1522326535059
1522326535059,1522326535197,1522326535197,1522326535337
1522326535338,1522326535475,1522326535475,1522326535616
1522326535616,1522326535754,1522326535754,1522326535895
1522326535895,1522326536033,1522326536033,1522326536174
1522326536174,1522326536312,1522326536312,1522326536453
1522326536453,1522326536591,1522326536591,1522326536732
1522326536732,1522326536870,1522326536870,1522326537011
1522326537011,1522326537149,1522326537149,1522326537290
1522326537290,1522326537428,1522326537428,1522326537569
1522326537569,1522326537707,1522326537707,1522326537848
1522326537848,1522326537986,1522326537986,1522326538127
1522326538127,1522326538265,1522326538265,1522326538407
1522326538408,1522326538545,1522326538546,1522326538687
1522326538687,1522326538825,1522326538825,1522326538966
1522326538966,1522326539104,1522326539104,1522326539245
1522326539245,1522326539383,1522326539383,1522326539524
1522326539524,1522326539662,1522326539662,1522326539803
1522326539803,1522326539941,1522326539941,1522326540082
1522326540082,1522326540220,1522326540220,1522326540361
1522326540361,1522326540499,1522326540499,1522326540640
1522326540642,1522326540779,1522326540780,1522326540921
1522326540921,1522326541059,1522326541059,1522326541200
1522326541200,1522326541339,1522326541339,1522326541480
1522326541480,1522326541618,1522326541618,1522326541758
1522326541758,1522326541896,1522326541896,1522326542037
1522326542037,1522326542175,1522326542175,1522326542316
1522326542316,1522326542454,1522326542454,1522326542595
1522326542595,1522326542733,1522326542733,1522326542874
1522326542874,1522326543013,1522326543013,1522326543154
1522326543154,1522326543292,1522326543293,1522326543434
1522326543434,1522326543572,1522326543572,1522326543713
1522326543713,1522326543852,1522326543852,1522326543992
1522326543992,1522326544130,1522326544130,1522326544271
1522326544272,1522326544409,1522326544410,1522326544551
1522326544551,1522326544690,1522326544690,1522326544831
1522326544831,1522326544969,1522326544969,1522326545110
1522326545111,1522326545248,1522326545248,1522326545389
1522326545389,1522326545527,1522326545527,1522326545668
1522326545668,1522326545806,1522326545806,1522326545947
1522326545947,1522326546085,1522326546085,1522326546226
1522326546226,1522326546364,1522326546364,1522326546505
1522326546505,1522326546643,1522326546643,1522326546784
1522326546784,1522326546922,1522326546922,1522326547063
1522326547063,1522326547201,1522326547201,1522326547343
1522326547343,1522326547481,1522326547481,1522326547625
1522326547625,1522326547763,1522326547763,1522326547904
1522326547904,1522326548041,1522326548041,1522326548183
1522326548183,1522326548321,1522326548321,1522326548462
1522326548463,1522326548600,1522326548601,1522326548742
1522326548742,1522326548880,1522326548880,1522326549022
1522326549022,1522326549160,1522326549160,1522326549301
1522326549301,1522326549439,1522326549439,1522326549580
1522326549580,1522326549718,1522326549718,1522326549859
1522326549859,1522326549997,1522326549997,1522326550139
1522326550139,1522326550278,1522326550278,1522326550419
1522326550419,1522326550557,1522326550557,1522326550699
1522326550699,1522326550837,1522326550837,1522326550978
1522326550978,1522326551116,1522326551117,1522326551258
1522326551258,1522326551396,1522326551396,1522326551537
1522326551537,1522326551675,1522326551675,1522326551816
1522326551816,1522326551954,1522326551954,1522326552097
1522326552097,1522326552235,1522326552235,1522326552376
1522326552376,1522326552514,1522326552514,1522326552655
1522326552655,1522326552793,1522326552793,1522326552934
1522326552934,1522326553072,1522326553072,1522326553213
1522326553213,1522326553351,1522326553351,1522326553492
1522326553492,1522326553630,1522326553630,1522326553772
1522326553772,1522326553910,1522326553910,1522326554051
1522326554051,1522326554189,1522326554189,1522326554330
1522326554331,1522326554470,1522326554471,1522326554613
1522326554613,1522326554751,1522326554751,1522326554892
1522326554893,1522326555030,1522326555031,1522326555176
1522326555176,1522326555314,1522326555315,1522326555455
1522326555455,1522326555594,1522326555594,1522326555735
1522326555735,1522326555873,1522326555873,1522326556014
1522326556014,1522326556152,1522326556153,1522326556293
1522326556294,1522326556431,1522326556432,1522326556572
1522326556573,1522326556712,1522326556712,1522326556853
1522326556853,1522326556991,1522326556991,1522326557132
1522326557132,1522326557270,1522326557270,1522326557411
1522326557411,1522326557550,1522326557550,1522326557691
1522326557691,1522326557829,1522326557829,1522326557970
1522326557970,1522326558108,1522326558108,1522326558249
1522326558249,1522326558387,1522326558387,1522326558528
1522326558528,1522326558666,1522326558666,1522326558807
1522326558807,1522326558945,1522326558945,1522326559087
1522326559087,1522326559225,1522326559225,1522326559366
1522326559366,1522326559505,1522326559505,1522326559646
1522326559646,1522326559784,1522326559784,1522326559926
1522326559926,1522326560064,1522326560064,1522326560206
1522326560206,1522326560344,1522326560344,1522326560485
1522326560486,1522326560623,1522326560623,1522326560764
1522326560764,1522326560902,1522326560902,1522326561043
1522326561043,1522326561181,1522326561181,1522326561323
1522326561323,1522326561462,1522326561462,1522326561603
1522326561603,1522326561741,1522326561741,1522326561882
1522326561882,1522326562020,1522326562021,1522326562161
1522326562161,1522326562306,1522326562307,1522326562449
1522326562449,1522326562587,1522326562588,1522326562729
1522326562729,1522326562878,1522326562878,1522326563022
1522326563022,1522326563160,1522326563160,1522326563302
1522326563302,1522326563441,1522326563441,1522326563582
1522326563582,1522326563721,1522326563721,1522326563862
1522326563862,1522326564001,1522326564001,1522326564142
1522326564142,1522326564280,1522326564281,1522326564421
1522326564422,1522326564559,1522326564560,1522326564700
1522326564700,1522326564838,1522326564838,1522326564979
1522326564979,1522326565117,1522326565118,1522326565258
1522326565258,1522326565397,1522326565397,1522326565538
1522326565538,1522326565676,1522326565676,1522326565819
1522326565819,1522326565958,1522326565958,1522326566100
1522326566100,1522326566238,1522326566238,1522326566379
1522326566379,1522326566518,1522326566518,1522326566659
1522326566659,1522326566797,1522326566797,1522326566938
1522326566938,1522326567076,1522326567076,1522326567217
1522326567217,1522326567355,1522326567355,1522326567495
1522326567495,1522326567634,1522326567634,1522326567775
1522326567775,1522326567913,1522326567913,1522326568054
1522326568054,1522326568192,1522326568193,1522326568335
1522326568335,1522326568473,1522326568473,1522326568614
1522326568614,1522326568752,1522326568752,1522326568893
1522326568893,1522326569031,1522326569032,1522326569173
1522326569173,1522326569311,1522326569311,1522326569453
1522326569453,1522326569591,1522326569591,1522326569732
1522326569732,1522326569872,1522326569872,1522326570012
1522326570012,1522326570151,1522326570151,1522326570295
1522326570295,1522326570434,1522326570434,1522326570575
1522326570575,1522326570713,1522326570713,1522326570854
1522326570854,1522326570992,1522326570993,1522326571134
1522326571134,1522326571272,1522326571272,1522326571413
1522326571413,1522326571552,1522326571552,1522326571693
1522326571693,1522326571831,1522326571831,1522326571972
1522326571972,1522326572110,1522326572110,1522326572251
1522326572251,1522326572389,1522326572390,1522326572531
1522326572531,1522326572670,1522326572670,1522326572813
1522326572813,1522326572951,1522326572951,1522326573092
1522326573092,1522326573230,1522326573230,1522326573371
1522326573371,1522326573509,1522326573509,1522326573650
1522326573650,1522326573788,1522326573788,1522326573929
1522326573929,1522326574067,1522326574067,1522326574208
1522326574208,1522326574346,1522326574346,1522326574487
1522326574487,1522326574625,1522326574625,1522326574767
1522326574767,1522326574905,1522326574905,1522326575046
1522326575046,1522326575184,1522326575184,1522326575325
1522326575325,1522326575463,1522326575463,1522326575604
1522326575604,1522326575742,1522326575742,1522326575883
1522326575883,1522326576021,1522326576021,1522326576162
1522326576162,1522326576300,1522326576300,1522326576441
1522326576441,1522326576579,1522326576579,1522326576720
1522326576720,1522326576857,1522326576858,1522326576998
1522326576998,1522326577136,1522326577136,1522326577278
1522326577278,1522326577416,1522326577416,1522326577557
1522326577557,1522326577695,1522326577695,1522326577836
1522326577836,1522326577974,1522326577974,1522326578115
1522326578115,1522326578252,1522326578253,1522326578393
1522326578393,1522326578532,1522326578532,1522326578673
1522326578673,1522326578811,1522326578811,1522326578951
1522326578952,1522326579089,1522326579090,1522326579231
1522326579231,1522326579369,1522326579369,1522326579510
1522326579510,1522326579653,1522326579653,1522326579795
1522326579795,1522326579933,1522326579933,1522326580075
1522326580075,1522326580213,1522326580213,1522326580354
1522326580354,1522326580492,1522326580492,1522326580633
1522326580633,1522326580771,1522326580771,1522326580913
1522326580913,1522326581051,1522326581051,1522326581192
1522326581192,1522326581330,1522326581330,1522326581471
1522326581471,1522326581609,1522326581610,1522326581751
1522326581751,1522326581889,1522326581889,1522326582029
1522326582030,1522326582168,1522326582168,1522326582309
1522326582309,1522326582447,1522326582447,1522326582588
1522326582588,1522326582726,1522326582726,1522326582867
1522326582867,1522326583034,1522326583034,1522326583175
1522326583175,1522326583314,1522326583314,1522326583454
1522326583454,1522326583592,1522326583592,1522326583733
1522326583733,1522326583871,1522326583872,1522326584012
1522326584013,1522326584151,1522326584151,1522326584291
1522326584292,1522326584459,1522326584459,1522326584607
1522326584607,1522326584745,1522326584745,1522326584886
1522326584886,1522326585024,1522326585024,1522326585165
1522326585165,1522326585303,1522326585303,1522326585444
1522326585444,1522326585582,1522326585582,1522326585723
1522326585723,1522326585861,1522326585861,1522326586002
1522326586002,1522326586140,1522326586140,1522326586282
1522326586282,1522326586420,1522326586420,1522326586566
1522326586566,1522326586703,1522326586704,1522326586851
1522326586851,1522326586989,1522326586989,1522326587131
1522326587131,1522326587269,1522326587269,1522326587410
1522326587411,1522326587548,1522326587548,1522326587689
1522326587689,1522326587827,1522326587827,1522326587968
1522326587968,1522326588106,1522326588106,1522326588247
1522326588247,1522326588385,1522326588385,1522326588526
1522326588526,1522326588664,1522326588664,1522326588805
1522326588805,1522326588943,1522326588943,1522326589084
1522326589084,1522326589222,1522326589222,1522326589363
1522326589363,1522326589501,1522326589501,1522326589642
1522326589642,1522326589780,1522326589780,1522326589921
1522326589921,1522326590060,1522326590060,1522326590201
1522326590201,1522326590339,1522326590339,1522326590480
1522326590480,1522326590618,1522326590618,1522326590759
1522326590759,1522326590897,1522326590897,1522326591038
1522326591038,1522326591176,1522326591177,1522326591317
1522326591317,1522326591455,1522326591455,1522326591596
1522326591596,1522326591734,1522326591734,1522326591875
1522326591875,1522326592013,1522326592013,1522326592154
1522326592154,1522326592292,1522326592292,1522326592433
1522326592433,1522326592571,1522326592571,1522326592712
1522326592712,1522326592850,1522326592850,1522326592991
1522326592991,1522326593129,1522326593129,1522326593269
1522326593269,1522326593407,1522326593407,1522326593548
1522326593548,1522326593686,1522326593686,1522326593827
1522326593827,1522326593965,1522326593966,1522326594107
1522326594107,1522326594245,1522326594245,1522326594387
1522326594388,1522326594526,1522326594526,1522326594667
1522326594667,1522326594805,1522326594805,1522326594957
1522326594958,1522326595097,1522326595097,1522326595238
1522326595238,1522326595376,1522326595376,1522326595517
1522326595517,1522326595655,1522326595655,1522326595796
1522326595796,1522326595934,1522326595934,1522326596075
1522326596075,1522326596212,1522326596212,1522326596353
1522326596353,1522326596491,1522326596491,1522326596632
1522326596632,1522326596770,1522326596770,1522326596912
1522326596912,1522326597049,1522326597050,1522326597191
1522326597191,1522326597329,1522326597329,1522326597470
1522326597470,1522326597608,1522326597608,1522326597749
1522326597749,1522326597887,1522326597887,1522326598028
1522326598028,1522326598166,1522326598166,1522326598307
1522326598307,1522326598445,1522326598445,1522326598585
1522326598585,1522326598723,1522326598723,1522326598865
1522326598865,1522326599003,1522326599003,1522326599153
1522326599153,1522326599291,1522326599291,1522326599432
1522326599432,1522326599570,1522326599570,1522326599711
1522326599711,1522326599849,1522326599849,1522326599990
1522326599990,1522326600128,1522326600128,1522326600269
1522326600270,1522326600408,1522326600408,1522326600549
1522326600549,1522326600686,1522326600687,1522326600827
1522326600828,1522326600985,1522326600985,1522326601126
1522326601126,1522326601264,1522326601264,1522326601405
1522326601405,1522326601544,1522326601544,1522326601685
1522326601685,1522326601823,1522326601823,1522326601964
1522326601964,1522326602101,1522326602101,1522326602243
1522326602243,1522326602381,1522326602381,1522326602522
1522326602522,1522326602661,1522326602661,1522326602801
1522326602801,1522326602939,1522326602939,1522326603080
1522326603080,1522326603218,1522326603218,1522326603359
1522326603359,1522326603497,1522326603497,1522326603638
1522326603638,1522326603776,1522326603776,1522326603917
1522326603917,1522326604054,1522326604054,1522326604195
1522326604195,1522326604334,1522326604334,1522326604475
1522326604475,1522326604612,1522326604612,1522326604753
1522326604753,1522326604891,1522326604891,1522326605032
1522326605032,1522326605171,1522326605171,1522326605312
1522326605312,1522326605450,1522326605450,1522326605591
1522326605591,1522326605728,1522326605729,1522326605870
1522326605870,1522326606008,1522326606008,1522326606149
1522326606149,1522326606287,1522326606287,1522326606428
1522326606428,1522326606566,1522326606566,1522326606707
1522326606707,1522326606846,1522326606846,1522326606986
1522326606987,1522326607125,1522326607125,1522326607266
1522326607266,1522326607404,1522326607404,1522326607545
1522326607545,1522326607683,1522326607683,1522326607824
1522326607824,1522326607962,1522326607962,1522326608103
1522326608103,1522326608242,1522326608242,1522326608383
1522326608383,1522326608521,1522326608521,1522326608662
1522326608662,1522326608800,1522326608800,1522326608941
1522326608942,1522326609080,1522326609080,1522326609221
1522326609221,1522326609359,1522326609359,1522326609500
1522326609500,1522326609638,1522326609638,1522326609779
1522326609779,1522326609920,1522326609920,1522326610061
1522326610061,1522326610199,1522326610199,1522326610340
1522326610340,1522326610477,1522326610478,1522326610619
1522326610619,1522326610757,1522326610757,1522326610900
1522326610900,1522326611038,1522326611038,1522326611180
1522326611180,1522326611318,1522326611318,1522326611459
1522326611459,1522326611597,1522326611597,1522326611739
1522326611739,1522326611877,1522326611877,1522326612019
1522326612019,1522326612157,1522326612157,1522326612298
1522326612298,1522326612437,1522326612437,1522326612578
1522326612578,1522326612716,1522326612716,1522326612857
1522326612857,1522326612995,1522326612995,1522326613136
1522326613136,1522326613274,1522326613275,1522326613417
1522326613417,1522326613556,1522326613556,1522326613696
1522326613697,1522326613835,1522326613835,1522326613976
1522326613976,1522326614114,1522326614114,1522326614255
1522326614255,1522326614393,1522326614393,1522326614534
1522326614534,1522326614672,1522326614672,1522326614813
1522326614813,1522326614951,1522326614951,1522326615092
1522326615092,1522326615230,1522326615230,1522326615371
1522326615371,1522326615509,1522326615509,1522326615650
1522326615650,1522326615788,1522326615788,1522326615930
1522326615930,1522326616068,1522326616068,1522326616209
1522326616210,1522326616348,1522326616348,1522326616489
1522326616489,1522326616627,1522326616627,1522326616768
1522326616768,1522326616907,1522326616907,1522326617048
1522326617048,1522326617187,1522326617187,1522326617329
1522326617329,1522326617467,1522326617468,1522326617608
1522326617608,1522326617746,1522326617747,1522326617888
1522326617888,1522326618026,1522326618026,1522326618167
1522326618167,1522326618305,1522326618305,1522326618446
1522326618446,1522326618584,1522326618584,1522326618725
1522326618725,1522326618863,1522326618863,1522326619005
1522326619005,1522326619144,1522326619144,1522326619285
1522326619285,1522326619424,1522326619424,1522326619565
1522326619565,1522326619703,1522326619703,1522326619844
1522326619844,1522326619982,1522326619982,1522326620123
1522326620123,1522326620261,1522326620262,1522326620403
1522326620403,1522326620541,1522326620541,1522326620682
1522326620682,1522326620820,1522326620820,1522326620962
1522326620962,1522326621100,1522326621100,1522326621241
1522326621241,1522326621379,1522326621379,1522326621520
1522326621520,1522326621658,1522326621658,1522326621799
1522326621799,1522326621937,1522326621937,1522326622078
1522326622078,1522326622216,1522326622216,1522326622357
1522326622357,1522326622495,1522326622495,1522326622636
1522326622636,1522326622774,1522326622774,1522326622915
1522326622915,1522326623053,1522326623054,1522326623194
1522326623195,1522326623333,1522326623333,1522326623474
1522326623474,1522326623612,1522326623612,1522326623753
1522326623753,1522326623891,1522326623891,1522326624032
1522326624032,1522326624170,1522326624170,1522326624311
1522326624311,1522326624449,1522326624449,1522326624590
1522326624590,1522326624728,1522326624728,1522326624870
1522326624870,1522326625008,1522326625008,1522326625149
1522326625149,1522326625287,1522326625287,1522326625428
1522326625428,1522326625566,1522326625566,1522326625707
1522326625707,1522326625845,1522326625845,1522326625986
1522326625987,1522326626125,1522326626125,1522326626266
1522326626266,1522326626404,1522326626404,1522326626544
1522326626545,1522326626682,1522326626682,1522326626823
1522326626823,1522326626961,1522326626961,1522326627102
1522326627103,1522326627240,1522326627240,1522326627381
1522326627381,1522326627519,1522326627519,1522326627660
1522326627660,1522326627798,1522326627798,1522326627939
1522326627939,1522326628077,1522326628077,1522326628218
1522326628218,1522326628356,1522326628356,1522326628497
1522326628497,1522326628635,1522326628635,1522326628776
1522326628776,1522326628914,1522326628914,1522326629055
1522326629055,1522326629193,1522326629193,1522326629335
1522326629336,1522326629473,1522326629474,1522326629615
1522326629615,1522326629753,1522326629753,1522326629894
1522326629894,1522326630033,1522326630033,1522326630176
1522326630176,1522326630314,1522326630314,1522326630455
1522326630455,1522326630593,1522326630593,1522326630734
1522326630734,1522326630872,1522326630872,1522326631013
1522326631013,1522326631151,1522326631151,1522326631293
1522326631293,1522326631431,1522326631431,1522326631572
1522326631572,1522326631711,1522326631711,1522326631852
1522326631853,1522326631990,1522326631990,1522326632132
1522326632132,1522326632270,1522326632270,1522326632411
1522326632411,1522326632549,1522326632549,1522326632690
1522326632690,1522326632828,1522326632828,1522326632969
1522326632969,1522326633107,1522326633107,1522326633248
1522326633248,1522326633386,1522326633387,1522326633527
1522326633527,1522326633665,1522326633666,1522326633807
1522326633807,1522326633945,1522326633945,1522326634086
1522326634086,1522326634224,1522326634224,1522326634366
1522326634366,1522326634503,1522326634504,1522326634644
1522326634644,1522326634782,1522326634783,1522326634923
1522326634923,1522326635062,1522326635062,1522326635203
1522326635203,1522326635341,1522326635341,1522326635482
1522326635482,1522326635620,1522326635620,1522326635761
1522326635761,1522326635900,1522326635900,1522326636041
1522326636041,1522326636179,1522326636179,1522326636320
1522326636320,1522326636458,1522326636458,1522326636599
1522326636599,1522326636738,1522326636738,1522326636879
1522326636879,1522326637017,1522326637018,1522326637159
1522326637159,1522326637297,1522326637297,1522326637438
1522326637438,1522326637577,1522326637577,1522326637720
1522326637720,1522326637861,1522326637861,1522326638003
1522326638003,1522326638141,1522326638141,1522326638282
1522326638282,1522326638420,1522326638420,1522326638562
1522326638562,1522326638700,1522326638700,1522326638841
1522326638841,1522326638979,1522326638979,1522326639120
1522326639120,1522326639258,1522326639258,1522326639400
1522326639400,1522326639538,1522326639538,1522326639679
1522326639679,1522326639817,1522326639817,1522326639958
1522326639958,1522326640096,1522326640096,1522326640238
1522326640239,1522326640377,1522326640377,1522326640522
1522326640522,1522326640660,1522326640661,1522326640802
1522326640803,1522326640941,1522326640941,1522326641083
1522326641083,1522326641221,1522326641222,1522326641362
1522326641362,1522326641500,1522326641500,1522326641641
1522326641641,1522326641779,1522326641779,1522326641920
1522326641920,1522326642058,1522326642058,1522326642200
1522326642200,1522326642338,1522326642338,1522326642480
1522326642480,1522326642618,1522326642618,1522326642759
1522326642759,1522326642897,1522326642897,1522326643038
1522326643038,1522326643176,1522326643176,1522326643317
1522326643317,1522326643455,1522326643455,1522326643596
1522326643596,1522326643734,1522326643734,1522326643875
1522326643875,1522326644013,1522326644013,1522326644154
1522326644154,1522326644292,1522326644293,1522326644433
1522326644433,1522326644571,1522326644572,1522326644713
1522326644713,1522326644856,1522326644856,1522326644997
1522326644997,1522326645134,1522326645135,1522326645276
1522326645276,1522326645413,1522326645414,1522326645555
1522326645555,1522326645693,1522326645694,1522326645834
1522326645834,1522326645972,1522326645972,1522326646114
1522326646115,1522326646253,1522326646253,1522326646394
1522326646394,1522326646532,1522326646532,1522326646674
1522326646674,1522326646812,1522326646812,1522326646953
1522326646953,1522326647092,1522326647092,1522326647233
1522326647233,1522326647372,1522326647372,1522326647514
1522326647514,1522326647652,1522326647652,1522326647793
1522326647793,1522326647931,1522326647931,1522326648073
1522326648073,1522326648210,1522326648210,1522326648352
1522326648352,1522326648490,1522326648491,1522326648632
1522326648632,1522326648772,1522326648772,1522326648913
1522326648913,1522326649051,1522326649052,1522326649193
1522326649193,1522326649330,1522326649331,1522326649471
1522326649472,1522326649610,1522326649610,1522326649755
1522326649755,1522326649893,1522326649893,1522326650036
