T1,T2,T3,T4
1522324976773,1522324976890,1522324976891,1522324977081
1522324977081,1522324977197,1522324977198,1522324977388
1522324977389,1522324977506,1522324977506,1522324977695
1522324977695,1522324977812,1522324977812,1522324978002
1522324978002,1522324978119,1522324978119,1522324978309
1522324978309,1522324978426,1522324978427,1522324978620
1522324978620,1522324978737,1522324978737,1522324978924
1522324978924,1522324979041,1522324979041,1522324979232
1522324979232,1522324979352,1522324979352,1522324979538
1522324979538,1522324979655,1522324979655,1522324979845
1522324979845,1522324979963,1522324979963,1522324980153
1522324980153,1522324980271,1522324980271,1522324980460
1522324980460,1522324980577,1522324980577,1522324980767
1522324980767,1522324980883,1522324980884,1522324981074
1522324981074,1522324981191,1522324981191,1522324981383
1522324981383,1522324981499,1522324981499,1522324981688
1522324981688,1522324981806,1522324981806,1522324981996
1522324981996,1522324982114,1522324982114,1522324982303
1522324982303,1522324982419,1522324982419,1522324982610
1522324982610,1522324982724,1522324982724,1522324982839
1522324982839,1522324982953,1522324982953,1522324983067
1522324983067,1522324983185,1522324983185,1522324983299
1522324983299,1522324983415,1522324983415,1522324983533
1522324983533,1522324983649,1522324983649,1522324983766
1522324983766,1522324983886,1522324983886,1522324984000
1522324984000,1522324984118,1522324984118,1522324984233
1522324984233,1522324984351,1522324984351,1522324984466
1522324984466,1522324984581,1522324984581,1522324984696
1522324984696,1522324984818,1522324984819,1522324984933
1522324984933,1522324985050,1522324985050,1522324985165
1522324985165,1522324985281,1522324985281,1522324985396
1522324985396,1522324985513,1522324985513,1522324985627
1522324985627,1522324985744,1522324985745,1522324985859
1522324985859,1522324985975,1522324985975,1522324986090
1522324986090,1522324986208,1522324986208,1522324986322
1522324986322,1522324986445,1522324986445,1522324986559
1522324986559,1522324986677,1522324986677,1522324986791
1522324986791,1522324986908,1522324986909,1522324987028
1522324987028,1522324987147,1522324987147,1522324987262
1522324987262,1522324987381,1522324987381,1522324987495
1522324987496,1522324987613,1522324987613,1522324987736
1522324987736,1522324987858,1522324987858,1522324987973
1522324987973,1522324988089,1522324988089,1522324988204
1522324988204,1522324988320,1522324988320,1522324988435
1522324988435,1522324988551,1522324988551,1522324988666
1522324988666,1522324988779,1522324988779,1522324988894
1522324988894,1522324989011,1522324989011,1522324989126
1522324989126,1522324989243,1522324989243,1522324989358
1522324989358,1522324989475,1522324989476,1522324989590
1522324989590,1522324989707,1522324989707,1522324989823
1522324989823,1522324989949,1522324989949,1522324990064
1522324990064,1522324990181,1522324990181,1522324990295
1522324990295,1522324990413,1522324990413,1522324990527
1522324990527,1522324990645,1522324990645,1522324990759
1522324990759,1522324990880,1522324990880,1522324990995
1522324990995,1522324991113,1522324991113,1522324991227
1522324991227,1522324991345,1522324991345,1522324991518
1522324991518,1522324991631,1522324991631,1522324991825
1522324991826,1522324991943,1522324991943,1522324992134
1522324992134,1522324992250,1522324992250,1522324992364
1522324992364,1522324992479,1522324992479,1522324992645
1522324992645,1522324992762,1522324992762,1522324992965
1522324992965,1522324993086,1522324993086,1522324993260
1522324993260,1522324993379,1522324993379,1522324993567
1522324993567,1522324993685,1522324993685,1522324993874
1522324993874,1522324993992,1522324993992,1522324994181
1522324994181,1522324994300,1522324994300,1522324994488
1522324994488,1522324994604,1522324994605,1522324994796
1522324994796,1522324994913,1522324994913,1522324995103
1522324995103,1522324995221,1522324995221,1522324995339
1522324995339,1522324995465,1522324995465,1522324995579
1522324995580,1522324995697,1522324995697,1522324995812
1522324995812,1522324995925,1522324995925,1522324996039
1522324996040,1522324996159,1522324996159,1522324996331
1522324996331,1522324996448,1522324996448,1522324996641
1522324996641,1522324996757,1522324996757,1522324996947
1522324996947,1522324997066,1522324997067,1522324997253
1522324997253,1522324997371,1522324997371,1522324997560
1522324997560,1522324997681,1522324997681,1522324997868
1522324997868,1522324997986,1522324997986,1522324998176
1522324998176,1522324998292,1522324998293,1522324998489
1522324998489,1522324998611,1522324998612,1522324998789
1522324998789,1522324998906,1522324998906,1522324999100
1522324999101,1522324999220,1522324999220,1522324999403
1522324999403,1522324999521,1522324999521,1522324999711
1522324999711,1522324999828,1522324999829,1522325000018
1522325000018,1522325000136,1522325000136,1522325000327
1522325000327,1522325000446,1522325000446,1522325000632
1522325000632,1522325000756,1522325000756,1522325000940
1522325000940,1522325001058,1522325001058,1522325001246
1522325001246,1522325001363,1522325001363,1522325001553
