T1, T2, T3, T4
1522324691593,1522324691702,1522324691702,1522324691900
1522324691900,1522324692009,1522324692010,1522324692207
1522324692207,1522324692315,1522324692315,1522324692514
1522324692514,1522324692624,1522324692624,1522324692821
1522324692821,1522324692932,1522324692932,1522324693130
1522324693130,1522324693240,1522324693241,1522324693436
1522324693436,1522324693543,1522324693543,1522324693743
1522324693743,1522324693851,1522324693851,1522324694051
1522324694051,1522324694159,1522324694159,1522324694357
1522324694357,1522324694468,1522324694468,1522324694665
1522324694665,1522324694774,1522324694774,1522324694972
1522324694972,1522324695083,1522324695083,1522324695206
1522324695206,1522324695312,1522324695312,1522324695435
1522324695435,1522324695541,1522324695541,1522324695663
1522324695663,1522324695770,1522324695770,1522324695996
1522324695996,1522324696107,1522324696107,1522324696229
1522324696229,1522324696335,1522324696335,1522324696458
1522324696458,1522324696564,1522324696564,1522324696713
1522324696713,1522324696820,1522324696820,1522324697122
1522324697122,1522324697235,1522324697235,1522324697357
1522324697357,1522324697464,1522324697464,1522324697587
1522324697587,1522324697695,1522324697695,1522324697817
1522324697817,1522324697926,1522324697927,1522324698049
1522324698050,1522324698157,1522324698157,1522324698353
1522324698353,1522324698463,1522324698463,1522324698659
1522324698659,1522324698769,1522324698769,1522324698965
1522324698966,1522324699073,1522324699073,1522324699315
1522324699315,1522324699426,1522324699426,1522324699548
1522324699548,1522324699657,1522324699657,1522324699784
1522324699784,1522324699893,1522324699893,1522324700016
1522324700016,1522324700127,1522324700127,1522324700249
1522324700250,1522324700358,1522324700358,1522324700481
1522324700481,1522324700589,1522324700589,1522324700711
1522324700711,1522324700822,1522324700822,1522324700944
1522324700945,1522324701050,1522324701050,1522324701172
1522324701172,1522324701284,1522324701284,1522324701407
1522324701407,1522324701524,1522324701524,1522324701647
1522324701647,1522324701765,1522324701765,1522324701888
1522324701888,1522324701998,1522324701998,1522324702121
1522324702121,1522324702230,1522324702230,1522324702353
1522324702353,1522324702467,1522324702467,1522324702589
1522324702589,1522324702699,1522324702699,1522324702822
1522324702822,1522324702932,1522324702932,1522324703054
1522324703054,1522324703163,1522324703163,1522324703285
1522324703285,1522324703396,1522324703396,1522324703518
1522324703518,1522324703629,1522324703629,1522324703751
1522324703751,1522324703858,1522324703858,1522324703981
1522324703982,1522324704092,1522324704092,1522324704214
1522324704214,1522324704323,1522324704323,1522324704458
1522324704458,1522324704563,1522324704564,1522324704700
1522324704700,1522324704811,1522324704811,1522324704933
1522324704933,1522324705043,1522324705043,1522324705165
