T1, T2, T3, T4
1522326970799,1522326970937,1522326970938,1522326971079
1522326971079,1522326971217,1522326971218,1522326971359
1522326971359,1522326971498,1522326971498,1522326971639
1522326971639,1522326971777,1522326971777,1522326971919
1522326971919,1522326972057,1522326972058,1522326972198
1522326972198,1522326972337,1522326972337,1522326972478
1522326972478,1522326972617,1522326972618,1522326972759
1522326972759,1522326972897,1522326972898,1522326973040
1522326973040,1522326973179,1522326973179,1522326973320
1522326973320,1522326973458,1522326973459,1522326973599
1522326973600,1522326973738,1522326973738,1522326973879
1522326973879,1522326974018,1522326974018,1522326974160
1522326974160,1522326974298,1522326974298,1522326974439
1522326974439,1522326974578,1522326974578,1522326974719
1522326974719,1522326974857,1522326974858,1522326974999
1522326974999,1522326975139,1522326975139,1522326975280
1522326975280,1522326975419,1522326975419,1522326975560
1522326975560,1522326975698,1522326975698,1522326975839
1522326975839,1522326975977,1522326975977,1522326976118
1522326976118,1522326976256,1522326976257,1522326976398
1522326976398,1522326976536,1522326976536,1522326976678
1522326976678,1522326976816,1522326976816,1522326976957
1522326976957,1522326977096,1522326977096,1522326977237
1522326977237,1522326977375,1522326977375,1522326977516
1522326977516,1522326977654,1522326977655,1522326977795
1522326977795,1522326977934,1522326977934,1522326978075
1522326978075,1522326978214,1522326978214,1522326978355
1522326978355,1522326978493,1522326978494,1522326978635
1522326978635,1522326978773,1522326978773,1522326978914
1522326978914,1522326979053,1522326979053,1522326979194
1522326979194,1522326979333,1522326979333,1522326979475
1522326979475,1522326979613,1522326979613,1522326979754
1522326979754,1522326979892,1522326979892,1522326980034
1522326980034,1522326980172,1522326980172,1522326980313
1522326980313,1522326980453,1522326980453,1522326980594
1522326980594,1522326980733,1522326980733,1522326980874
1522326980874,1522326981012,1522326981013,1522326981153
1522326981153,1522326981292,1522326981292,1522326981433
1522326981433,1522326981571,1522326981571,1522326981712
1522326981712,1522326981850,1522326981850,1522326981991
1522326981991,1522326982130,1522326982130,1522326982271
1522326982271,1522326982409,1522326982410,1522326982551
1522326982551,1522326982689,1522326982689,1522326982830
1522326982830,1522326982968,1522326982968,1522326983109
1522326983109,1522326983247,1522326983248,1522326983389
1522326983389,1522326983528,1522326983528,1522326983669
1522326983669,1522326983807,1522326983807,1522326983948
1522326983948,1522326984087,1522326984087,1522326984228
1522326984228,1522326984366,1522326984367,1522326984507
1522326984508,1522326984646,1522326984646,1522326984787
1522326984787,1522326984925,1522326984925,1522326985066
1522326985067,1522326985205,1522326985205,1522326985346
1522326985346,1522326985484,1522326985484,1522326985625
1522326985625,1522326985763,1522326985764,1522326985904
1522326985904,1522326986043,1522326986043,1522326986184
