T1,T2,T3,T4
1522326703559,1522326703697,1522326703698,1522326703839
1522326703839,1522326703977,1522326703977,1522326704118
1522326704118,1522326704256,1522326704257,1522326704398
1522326704398,1522326704537,1522326704537,1522326704678
1522326704678,1522326704816,1522326704816,1522326704957
1522326704957,1522326705096,1522326705096,1522326705237
1522326705237,1522326705376,1522326705376,1522326705518
1522326705518,1522326705658,1522326705658,1522326705801
1522326705801,1522326705941,1522326705941,1522326706082
1522326706082,1522326706220,1522326706220,1522326706365
1522326706365,1522326706506,1522326706506,1522326706647
1522326706647,1522326706786,1522326706786,1522326706927
1522326706927,1522326707065,1522326707066,1522326707206
1522326707206,1522326707345,1522326707346,1522326707487
1522326707487,1522326707627,1522326707627,1522326707770
1522326707770,1522326707909,1522326707909,1522326708050
1522326708050,1522326708188,1522326708188,1522326708330
1522326708330,1522326708469,1522326708469,1522326708610
1522326708610,1522326708749,1522326708749,1522326708891
1522326708891,1522326709030,1522326709030,1522326709171
1522326709172,1522326709310,1522326709310,1522326709452
1522326709452,1522326709591,1522326709591,1522326709732
1522326709732,1522326709870,1522326709870,1522326710012
1522326710012,1522326710152,1522326710152,1522326710292
1522326710293,1522326710431,1522326710431,1522326710573
1522326710573,1522326710713,1522326710713,1522326710854
1522326710854,1522326710993,1522326710993,1522326711134
1522326711134,1522326711272,1522326711272,1522326711415
1522326711415,1522326711553,1522326711553,1522326711695
1522326711695,1522326711833,1522326711834,1522326711974
1522326711974,1522326712113,1522326712113,1522326712254
1522326712254,1522326712393,1522326712393,1522326712534
1522326712534,1522326712672,1522326712672,1522326712813
1522326712813,1522326712951,1522326712952,1522326713094
1522326713094,1522326713233,1522326713233,1522326713374
1522326713374,1522326713512,1522326713512,1522326713653
1522326713653,1522326713791,1522326713792,1522326713933
1522326713933,1522326714071,1522326714071,1522326714212
1522326714212,1522326714350,1522326714351,1522326714492
1522326714492,1522326714630,1522326714631,1522326714773
1522326714773,1522326714913,1522326714913,1522326715054
1522326715054,1522326715193,1522326715193,1522326715334
1522326715334,1522326715472,1522326715472,1522326715613
1522326715614,1522326715752,1522326715752,1522326715893
1522326715893,1522326716031,1522326716032,1522326716173
1522326716173,1522326716311,1522326716311,1522326716452
1522326716452,1522326716590,1522326716590,1522326716731
1522326716731,1522326716869,1522326716869,1522326717010
1522326717011,1522326717149,1522326717149,1522326717290
1522326717290,1522326717429,1522326717429,1522326717570
1522326717570,1522326717708,1522326717708,1522326717849
1522326717849,1522326717988,1522326717988,1522326718129
1522326718129,1522326718267,1522326718268,1522326718409
1522326718409,1522326718547,1522326718547,1522326718688
1522326718689,1522326718827,1522326718827,1522326718968
1522326718968,1522326719106,1522326719107,1522326719248
1522326719248,1522326719386,1522326719386,1522326719527
1522326719527,1522326719665,1522326719665,1522326719806
1522326719806,1522326719944,1522326719945,1522326720086
1522326720086,1522326720224,1522326720224,1522326720365
1522326720365,1522326720503,1522326720504,1522326720645
1522326720645,1522326720783,1522326720783,1522326720924
1522326720924,1522326721064,1522326721064,1522326721205
1522326721205,1522326721343,1522326721344,1522326721485
1522326721485,1522326721624,1522326721624,1522326721765
1522326721765,1522326721903,1522326721903,1522326722044
1522326722044,1522326722183,1522326722183,1522326722324
1522326722324,1522326722462,1522326722462,1522326722603
1522326722603,1522326722742,1522326722742,1522326722883
1522326722883,1522326723022,1522326723022,1522326723163
1522326723163,1522326723302,1522326723302,1522326723443
1522326723443,1522326723582,1522326723582,1522326723724
1522326723724,1522326723862,1522326723863,1522326724005
1522326724005,1522326724144,1522326724144,1522326724285
1522326724285,1522326724423,1522326724423,1522326724564
1522326724564,1522326724703,1522326724703,1522326724844
1522326724844,1522326724983,1522326724984,1522326725125
1522326725125,1522326725263,1522326725263,1522326725404
1522326725404,1522326725542,1522326725542,1522326725683
1522326725683,1522326725821,1522326725821,1522326725962
1522326725962,1522326726101,1522326726101,1522326726242
1522326726242,1522326726380,1522326726381,1522326726523
1522326726523,1522326726662,1522326726662,1522326726803
1522326726803,1522326726942,1522326726942,1522326727083
1522326727083,1522326727222,1522326727222,1522326727364
1522326727364,1522326727502,1522326727502,1522326727644
1522326727644,1522326727783,1522326727783,1522326727923
1522326727924,1522326728062,1522326728062,1522326728203
1522326728203,1522326728341,1522326728342,1522326728483
1522326728483,1522326728621,1522326728621,1522326728762
1522326728762,1522326728901,1522326728901,1522326729042
1522326729042,1522326729180,1522326729181,1522326729322
1522326729322,1522326729461,1522326729461,1522326729602
1522326729602,1522326729740,1522326729740,1522326729882
1522326729882,1522326730020,1522326730020,1522326730161
1522326730161,1522326730300,1522326730300,1522326730441
1522326730441,1522326730579,1522326730579,1522326730722
1522326730722,1522326730861,1522326730861,1522326731002
1522326731002,1522326731141,1522326731141,1522326731282
1522326731282,1522326731422,1522326731423,1522326731564
1522326731564,1522326731702,1522326731702,1522326731843
1522326731843,1522326731981,1522326731981,1522326732123
1522326732123,1522326732261,1522326732262,1522326732403
1522326732403,1522326732541,1522326732541,1522326732683
1522326732683,1522326732821,1522326732821,1522326732964
1522326732964,1522326733102,1522326733102,1522326733244
1522326733244,1522326733382,1522326733382,1522326733523
1522326733523,1522326733661,1522326733661,1522326733802
1522326733802,1522326733942,1522326733942,1522326734083
1522326734084,1522326734222,1522326734223,1522326734363
1522326734363,1522326734502,1522326734502,1522326734643
1522326734643,1522326734781,1522326734781,1522326734923
1522326734923,1522326735062,1522326735062,1522326735203
1522326735203,1522326735341,1522326735341,1522326735482
1522326735482,1522326735620,1522326735620,1522326735761
1522326735761,1522326735899,1522326735900,1522326736041
1522326736041,1522326736179,1522326736180,1522326736321
1522326736321,1522326736459,1522326736459,1522326736600
1522326736601,1522326736739,1522326736740,1522326736880
1522326736880,1522326737019,1522326737019,1522326737160
1522326737160,1522326737298,1522326737298,1522326737439
1522326737439,1522326737577,1522326737578,1522326737719
1522326737719,1522326737858,1522326737858,1522326737999
1522326737999,1522326738137,1522326738138,1522326738278
1522326738279,1522326738417,1522326738417,1522326738558
1522326738558,1522326738696,1522326738696,1522326738837
1522326738837,1522326738976,1522326738976,1522326739118
1522326739118,1522326739257,1522326739257,1522326739398
1522326739398,1522326739537,1522326739537,1522326739678
1522326739678,1522326739816,1522326739817,1522326739958
1522326739958,1522326740096,1522326740096,1522326740237
1522326740237,1522326740376,1522326740376,1522326740517
1522326740517,1522326740656,1522326740656,1522326740797
1522326740797,1522326740936,1522326740936,1522326741077
1522326741077,1522326741215,1522326741215,1522326741357
1522326741357,1522326741495,1522326741496,1522326741636
1522326741636,1522326741774,1522326741775,1522326741915
1522326741916,1522326742055,1522326742055,1522326742196
1522326742196,1522326742335,1522326742335,1522326742478
1522326742478,1522326742616,1522326742616,1522326742757
1522326742757,1522326742895,1522326742895,1522326743036
1522326743036,1522326743174,1522326743175,1522326743315
1522326743315,1522326743455,1522326743455,1522326743596
1522326743596,1522326743734,1522326743735,1522326743876
1522326743876,1522326744014,1522326744014,1522326744155
1522326744155,1522326744294,1522326744294,1522326744435
1522326744435,1522326744574,1522326744574,1522326744715
1522326744715,1522326744853,1522326744854,1522326744995
1522326744995,1522326745134,1522326745134,1522326745275
1522326745275,1522326745413,1522326745414,1522326745555
1522326745555,1522326745693,1522326745693,1522326745834
1522326745834,1522326745973,1522326745973,1522326746114
1522326746114,1522326746253,1522326746253,1522326746395
1522326746395,1522326746534,1522326746534,1522326746675
1522326746675,1522326746813,1522326746813,1522326746954
1522326746954,1522326747093,1522326747093,1522326747234
1522326747234,1522326747372,1522326747372,1522326747513
1522326747513,1522326747651,1522326747651,1522326747792
1522326747792,1522326747930,1522326747931,1522326748071
1522326748072,1522326748210,1522326748210,1522326748354
1522326748354,1522326748493,1522326748493,1522326748636
1522326748636,1522326748775,1522326748775,1522326748918
1522326748918,1522326749056,1522326749057,1522326749197
1522326749198,1522326749336,1522326749336,1522326749478
1522326749478,1522326749616,1522326749616,1522326749757
1522326749757,1522326749895,1522326749896,1522326750037
1522326750037,1522326750175,1522326750175,1522326750316
1522326750316,1522326750454,1522326750455,1522326750595
1522326750595,1522326750733,1522326750734,1522326750875
1522326750875,1522326751013,1522326751013,1522326751155
1522326751155,1522326751293,1522326751293,1522326751435
1522326751435,1522326751573,1522326751573,1522326751714
1522326751714,1522326751852,1522326751852,1522326751996
1522326751997,1522326752135,1522326752135,1522326752279
1522326752279,1522326752417,1522326752417,1522326752558
1522326752558,1522326752696,1522326752697,1522326752838
1522326752838,1522326752976,1522326752976,1522326753117
1522326753117,1522326753255,1522326753255,1522326753396
1522326753396,1522326753535,1522326753535,1522326753676
1522326753676,1522326753814,1522326753814,1522326753955
1522326753955,1522326754094,1522326754094,1522326754235
1522326754235,1522326754373,1522326754373,1522326754516
1522326754516,1522326754654,1522326754655,1522326754796
1522326754796,1522326754934,1522326754934,1522326755075
1522326755075,1522326755213,1522326755213,1522326755354
1522326755354,1522326755493,1522326755493,1522326755634
1522326755634,1522326755773,1522326755773,1522326755914
1522326755914,1522326756052,1522326756052,1522326756193
1522326756193,1522326756332,1522326756332,1522326756473
1522326756473,1522326756612,1522326756612,1522326756753
1522326756753,1522326756891,1522326756891,1522326757033
1522326757033,1522326757171,1522326757171,1522326757312
1522326757312,1522326757451,1522326757451,1522326757592
1522326757592,1522326757731,1522326757731,1522326757874
1522326757874,1522326758012,1522326758013,1522326758155
1522326758155,1522326758293,1522326758293,1522326758434
1522326758435,1522326758573,1522326758573,1522326758714
1522326758714,1522326758852,1522326758853,1522326758994
1522326758994,1522326759132,1522326759132,1522326759273
1522326759273,1522326759411,1522326759411,1522326759552
1522326759552,1522326759691,1522326759691,1522326759832
1522326759832,1522326759970,1522326759970,1522326760111
1522326760111,1522326760249,1522326760249,1522326760390
1522326760390,1522326760528,1522326760529,1522326760669
1522326760670,1522326760808,1522326760808,1522326760949
1522326760949,1522326761087,1522326761087,1522326761228
1522326761228,1522326761366,1522326761366,1522326761507
1522326761507,1522326761645,1522326761645,1522326761786
1522326761786,1522326761925,1522326761925,1522326762066
1522326762066,1522326762204,1522326762204,1522326762345
1522326762345,1522326762484,1522326762484,1522326762624
1522326762625,1522326762763,1522326762763,1522326762904
1522326762904,1522326763042,1522326763042,1522326763183
1522326763183,1522326763322,1522326763322,1522326763463
1522326763463,1522326763601,1522326763602,1522326763742
1522326763742,1522326763881,1522326763881,1522326764022
1522326764022,1522326764160,1522326764161,1522326764302
1522326764302,1522326764441,1522326764441,1522326764582
1522326764582,1522326764720,1522326764720,1522326764863
1522326764863,1522326765002,1522326765002,1522326765143
1522326765143,1522326765281,1522326765282,1522326765422
1522326765423,1522326765561,1522326765562,1522326765703
1522326765703,1522326765841,1522326765841,1522326765982
1522326765982,1522326766121,1522326766121,1522326766262
1522326766262,1522326766400,1522326766400,1522326766543
1522326766543,1522326766681,1522326766682,1522326766822
1522326766822,1522326766961,1522326766961,1522326767102
1522326767102,1522326767240,1522326767241,1522326767382
1522326767382,1522326767520,1522326767521,1522326767662
1522326767662,1522326767800,1522326767800,1522326767941
1522326767941,1522326768079,1522326768080,1522326768221
1522326768221,1522326768359,1522326768359,1522326768500
1522326768500,1522326768639,1522326768639,1522326768780
1522326768780,1522326768919,1522326768919,1522326769061
1522326769061,1522326769199,1522326769199,1522326769340
1522326769340,1522326769478,1522326769478,1522326769620
1522326769620,1522326769758,1522326769759,1522326769900
1522326769901,1522326770039,1522326770039,1522326770180
1522326770180,1522326770318,1522326770318,1522326770459
1522326770459,1522326770599,1522326770599,1522326770741
1522326770741,1522326770879,1522326770879,1522326771020
1522326771020,1522326771159,1522326771159,1522326771300
1522326771300,1522326771438,1522326771438,1522326771579
1522326771579,1522326771718,1522326771718,1522326771859
1522326771859,1522326771997,1522326771997,1522326772138
1522326772138,1522326772277,1522326772277,1522326772418
1522326772418,1522326772556,1522326772557,1522326772698
1522326772698,1522326772836,1522326772836,1522326772978
1522326772978,1522326773116,1522326773116,1522326773257
1522326773257,1522326773396,1522326773396,1522326773537
1522326773537,1522326773676,1522326773677,1522326773818
1522326773818,1522326773959,1522326773959,1522326774101
1522326774101,1522326774239,1522326774240,1522326774381
1522326774381,1522326774519,1522326774519,1522326774660
1522326774660,1522326774798,1522326774798,1522326774939
1522326774939,1522326775078,1522326775078,1522326775219
1522326775219,1522326775357,1522326775357,1522326775498
1522326775498,1522326775636,1522326775637,1522326775777
1522326775778,1522326775916,1522326775916,1522326776057
1522326776057,1522326776195,1522326776195,1522326776336
1522326776336,1522326776474,1522326776475,1522326776615
1522326776615,1522326776753,1522326776754,1522326776895
1522326776895,1522326777033,1522326777033,1522326777174
1522326777174,1522326777313,1522326777313,1522326777454
1522326777454,1522326777592,1522326777592,1522326777733
1522326777733,1522326777871,1522326777871,1522326778013
1522326778013,1522326778152,1522326778152,1522326778293
1522326778293,1522326778431,1522326778431,1522326778572
1522326778572,1522326778711,1522326778711,1522326778852
1522326778852,1522326778990,1522326778991,1522326779132
1522326779132,1522326779270,1522326779270,1522326779411
1522326779411,1522326779549,1522326779550,1522326779691
1522326779691,1522326779829,1522326779829,1522326779970
1522326779970,1522326780108,1522326780109,1522326780250
1522326780250,1522326780388,1522326780388,1522326780529
1522326780529,1522326780667,1522326780667,1522326780808
1522326780808,1522326780947,1522326780947,1522326781088
1522326781088,1522326781226,1522326781226,1522326781367
1522326781367,1522326781505,1522326781505,1522326781647
1522326781647,1522326781786,1522326781786,1522326781927
1522326781927,1522326782065,1522326782065,1522326782206
1522326782207,1522326782345,1522326782345,1522326782486
1522326782486,1522326782625,1522326782625,1522326782766
1522326782766,1522326782904,1522326782904,1522326783045
1522326783045,1522326783184,1522326783185,1522326783326
1522326783326,1522326783464,1522326783464,1522326783605
1522326783605,1522326783743,1522326783744,1522326783885
1522326783885,1522326784023,1522326784024,1522326784165
1522326784165,1522326784303,1522326784303,1522326784444
1522326784444,1522326784583,1522326784583,1522326784724
1522326784724,1522326784863,1522326784864,1522326785005
1522326785005,1522326785143,1522326785144,1522326785285
1522326785285,1522326785423,1522326785423,1522326785564
1522326785564,1522326785713,1522326785713,1522326785855
1522326785855,1522326785994,1522326785994,1522326786135
1522326786135,1522326786273,1522326786274,1522326786414
1522326786414,1522326786552,1522326786553,1522326786693
1522326786694,1522326786832,1522326786832,1522326786973
1522326786973,1522326787111,1522326787111,1522326787252
1522326787252,1522326787391,1522326787391,1522326787532
1522326787532,1522326787672,1522326787672,1522326787813
1522326787813,1522326787951,1522326787952,1522326788093
1522326788093,1522326788231,1522326788231,1522326788372
1522326788372,1522326788511,1522326788511,1522326788652
1522326788652,1522326788790,1522326788790,1522326788932
1522326788932,1522326789071,1522326789071,1522326789213
1522326789213,1522326789351,1522326789351,1522326789493
1522326789493,1522326789632,1522326789632,1522326789774
1522326789774,1522326789912,1522326789913,1522326790054
1522326790054,1522326790192,1522326790192,1522326790333
1522326790333,1522326790473,1522326790473,1522326790615
1522326790615,1522326790753,1522326790754,1522326790895
1522326790895,1522326791033,1522326791033,1522326791175
1522326791175,1522326791313,1522326791313,1522326791454
1522326791454,1522326791593,1522326791593,1522326791734
1522326791734,1522326791872,1522326791872,1522326792014
1522326792014,1522326792152,1522326792153,1522326792294
1522326792294,1522326792432,1522326792433,1522326792574
1522326792574,1522326792712,1522326792712,1522326792853
1522326792853,1522326792991,1522326792991,1522326793132
1522326793132,1522326793270,1522326793271,1522326793412
1522326793412,1522326793550,1522326793550,1522326793692
1522326793692,1522326793830,1522326793830,1522326793971
1522326793971,1522326794110,1522326794110,1522326794251
1522326794251,1522326794389,1522326794389,1522326794531
1522326794531,1522326794669,1522326794670,1522326794810
1522326794811,1522326794949,1522326794949,1522326795091
1522326795091,1522326795229,1522326795229,1522326795371
1522326795371,1522326795509,1522326795509,1522326795650
1522326795650,1522326795789,1522326795789,1522326795930
1522326795930,1522326796068,1522326796068,1522326796209
1522326796209,1522326796347,1522326796347,1522326796488
1522326796488,1522326796626,1522326796626,1522326796768
1522326796768,1522326796907,1522326796907,1522326797053
1522326797053,1522326797191,1522326797191,1522326797332
1522326797332,1522326797471,1522326797471,1522326797612
1522326797612,1522326797750,1522326797750,1522326797891
1522326797891,1522326798036,1522326798036,1522326798183
1522326798183,1522326798321,1522326798321,1522326798492
1522326798492,1522326798654,1522326798654,1522326798851
1522326798851,1522326798990,1522326798990,1522326799131
1522326799131,1522326799320,1522326799320,1522326799537
1522326799537,1522326799735,1522326799735,1522326799997
1522326799997,1522326800165,1522326800165,1522326800383
1522326800383,1522326800539,1522326800539,1522326800785
1522326800785,1522326800924,1522326800924,1522326801072
1522326801072,1522326801235,1522326801235,1522326801408
1522326801408,1522326801587,1522326801587,1522326801751
1522326801752,1522326801892,1522326801893,1522326802084
1522326802084,1522326802240,1522326802240,1522326802405
1522326802406,1522326802565,1522326802565,1522326802713
1522326802713,1522326802861,1522326802861,1522326803032
1522326803033,1522326803171,1522326803171,1522326803312
1522326803312,1522326803450,1522326803451,1522326803592
1522326803592,1522326803730,1522326803730,1522326803871
1522326803871,1522326804009,1522326804009,1522326804150
1522326804150,1522326804289,1522326804289,1522326804430
1522326804430,1522326804604,1522326804604,1522326804772
1522326804772,1522326804911,1522326804912,1522326805053
1522326805053,1522326805236,1522326805236,1522326805434
1522326805435,1522326805629,1522326805630,1522326805832
1522326805832,1522326806003,1522326806003,1522326806203
1522326806203,1522326806354,1522326806354,1522326806514
1522326806514,1522326806663,1522326806663,1522326806858
1522326806858,1522326806996,1522326806997,1522326807137
1522326807138,1522326807276,1522326807276,1522326807417
1522326807417,1522326807555,1522326807555,1522326807696
1522326807696,1522326807834,1522326807834,1522326807975
1522326807975,1522326808114,1522326808114,1522326808255
1522326808255,1522326808394,1522326808394,1522326808536
1522326808536,1522326808675,1522326808676,1522326808817
1522326808817,1522326808955,1522326808955,1522326809096
1522326809096,1522326809234,1522326809235,1522326809376
1522326809376,1522326809514,1522326809515,1522326809656
1522326809656,1522326809794,1522326809794,1522326809935
1522326809935,1522326810073,1522326810074,1522326810214
1522326810214,1522326810353,1522326810353,1522326810494
1522326810494,1522326810633,1522326810633,1522326810774
1522326810774,1522326810912,1522326810912,1522326811053
1522326811053,1522326811192,1522326811192,1522326811334
1522326811334,1522326811472,1522326811472,1522326811613
1522326811614,1522326811752,1522326811752,1522326811893
1522326811893,1522326812032,1522326812032,1522326812175
1522326812175,1522326812314,1522326812314,1522326812455
1522326812455,1522326812593,1522326812594,1522326812735
1522326812735,1522326812873,1522326812873,1522326813015
1522326813015,1522326813153,1522326813154,1522326813294
1522326813295,1522326813433,1522326813433,1522326813574
1522326813574,1522326813712,1522326813712,1522326813853
1522326813853,1522326813991,1522326813992,1522326814133
1522326814133,1522326814271,1522326814271,1522326814412
1522326814412,1522326814551,1522326814551,1522326814692
1522326814692,1522326814830,1522326814831,1522326814972
