T1,T2,T3,T4
1522325256249,1522325256377,1522325256377,1522325256479
1522325256479,1522325256602,1522325256602,1522325256704
1522325256704,1522325256826,1522325256826,1522325256927
1522325256927,1522325257049,1522325257049,1522325257152
1522325257152,1522325257276,1522325257276,1522325257378
1522325257378,1522325257504,1522325257504,1522325257612
1522325257612,1522325257745,1522325257745,1522325257847
1522325257847,1522325257973,1522325257973,1522325258075
1522325258075,1522325258202,1522325258202,1522325258303
1522325258303,1522325258430,1522325258430,1522325258531
1522325258531,1522325258657,1522325258657,1522325258759
1522325258759,1522325258886,1522325258886,1522325258988
1522325258988,1522325259115,1522325259115,1522325259217
1522325259217,1522325259339,1522325259339,1522325259444
1522325259444,1522325259572,1522325259572,1522325259674
1522325259674,1522325259795,1522325259795,1522325259897
1522325259897,1522325260019,1522325260019,1522325260121
1522325260121,1522325260243,1522325260243,1522325260420
1522325260420,1522325260548,1522325260548,1522325260727
1522325260727,1522325260855,1522325260855,1522325261034
1522325261034,1522325261162,1522325261162,1522325261444
1522325261444,1522325261571,1522325261571,1522325261673
1522325261673,1522325261799,1522325261799,1522325261956
1522325261956,1522325262082,1522325262082,1522325262263
1522325262263,1522325262389,1522325262389,1522325262570
1522325262570,1522325262696,1522325262696,1522325262877
1522325262877,1522325263004,1522325263004,1522325263184
1522325263185,1522325263313,1522325263313,1522325263414
1522325263414,1522325263541,1522325263542,1522325263643
1522325263643,1522325263769,1522325263769,1522325263902
1522325263902,1522325264030,1522325264030,1522325264208
1522325264208,1522325264331,1522325264331,1522325264516
1522325264516,1522325264643,1522325264643,1522325264823
1522325264823,1522325264951,1522325264951,1522325265055
1522325265055,1522325265192,1522325265192,1522325265294
1522325265294,1522325265420,1522325265420,1522325265521
1522325265521,1522325265648,1522325265648,1522325265749
1522325265749,1522325265876,1522325265876,1522325265978
1522325265978,1522325266104,1522325266104,1522325266205
1522325266205,1522325266332,1522325266332,1522325266461
1522325266461,1522325266589,1522325266589,1522325266768
1522325266768,1522325266897,1522325266897,1522325267076
1522325267076,1522325267205,1522325267205,1522325267382
1522325267383,1522325267509,1522325267509,1522325267690
1522325267690,1522325267816,1522325267816,1522325267997
1522325267997,1522325268125,1522325268125,1522325268305
1522325268305,1522325268431,1522325268431,1522325268533
1522325268533,1522325268660,1522325268660,1522325268816
1522325268816,1522325268943,1522325268943,1522325269124
1522325269125,1522325269252,1522325269252,1522325269431
1522325269431,1522325269557,1522325269557,1522325269739
1522325269739,1522325269867,1522325269867,1522325270046
1522325270046,1522325270172,1522325270172,1522325270279
1522325270279,1522325270411,1522325270411,1522325270557
1522325270557,1522325270685,1522325270685,1522325270866
1522325270866,1522325270992,1522325270992,1522325271172
1522325271172,1522325271300,1522325271300,1522325271479
1522325271479,1522325271608,1522325271608,1522325271786
1522325271786,1522325271908,1522325271908,1522325272093
1522325272093,1522325272215,1522325272215,1522325272400
1522325272401,1522325272527,1522325272527,1522325272708
1522325272708,1522325272832,1522325272832,1522325273015
1522325273015,1522325273147,1522325273147,1522325273322
1522325273322,1522325273455,1522325273455,1522325273630
1522325273630,1522325273758,1522325273758,1522325273936
1522325273936,1522325274063,1522325274064,1522325274165
1522325274165,1522325274293,1522325274293,1522325274449
1522325274449,1522325274577,1522325274577,1522325274756
1522325274756,1522325274883,1522325274883,1522325275063
1522325275063,1522325275191,1522325275192,1522325275370
1522325275370,1522325275498,1522325275498,1522325275677
1522325275677,1522325275805,1522325275805,1522325275984
1522325275984,1522325276110,1522325276110,1522325276292
1522325276292,1522325276415,1522325276415,1522325276599
1522325276599,1522325276723,1522325276723,1522325276906
1522325276906,1522325277034,1522325277034,1522325277213
1522325277213,1522325277342,1522325277342,1522325277527
1522325277527,1522325277656,1522325277656,1522325277829
1522325277829,1522325277955,1522325277955,1522325278135
1522325278135,1522325278257,1522325278257,1522325278442
1522325278442,1522325278569,1522325278569,1522325278751
1522325278751,1522325278875,1522325278875,1522325279070
1522325279070,1522325279198,1522325279198,1522325279364
1522325279364,1522325279491,1522325279492,1522325279671
1522325279671,1522325279799,1522325279799,1522325279978
1522325279978,1522325280104,1522325280104,1522325280285
1522325280285,1522325280415,1522325280415,1522325280592
1522325280593,1522325280722,1522325280722,1522325280899
1522325280900,1522325281028,1522325281028,1522325281207
1522325281207,1522325281335,1522325281335,1522325281514
1522325281514,1522325281635,1522325281635,1522325281821
1522325281821,1522325281947,1522325281947,1522325282128
1522325282128,1522325282255,1522325282255,1522325282357
1522325282357,1522325282488,1522325282488,1522325282641
1522325282641,1522325282768,1522325282768,1522325282951
1522325282951,1522325283086,1522325283086,1522325283255
1522325283255,1522325283384,1522325283384,1522325283562
1522325283562,1522325283689,1522325283689,1522325283869
1522325283869,1522325283997,1522325283997,1522325284098
1522325284099,1522325284227,1522325284227,1522325284328
1522325284328,1522325284457,1522325284457,1522325284558
1522325284558,1522325284685,1522325284685,1522325284786
1522325284786,1522325284911,1522325284912,1522325285013
1522325285013,1522325285139,1522325285140,1522325285303
1522325285303,1522325285428,1522325285428,1522325285610
1522325285610,1522325285738,1522325285738,1522325285917
1522325285917,1522325286043,1522325286043,1522325286145
1522325286145,1522325286274,1522325286274,1522325286375
1522325286375,1522325286498,1522325286498,1522325286634
1522325286634,1522325286760,1522325286760,1522325286941
1522325286941,1522325287063,1522325287064,1522325287284
1522325287284,1522325287409,1522325287410,1522325287555
1522325287555,1522325287682,1522325287682,1522325287867
1522325287867,1522325287998,1522325287998,1522325288170
1522325288170,1522325288299,1522325288299,1522325288480
1522325288480,1522325288608,1522325288608,1522325288784
1522325288784,1522325288911,1522325288911,1522325289091
1522325289091,1522325289218,1522325289218,1522325289399
1522325289399,1522325289526,1522325289526,1522325289627
1522325289627,1522325289755,1522325289755,1522325289911
1522325289911,1522325290038,1522325290038,1522325290218
1522325290218,1522325290348,1522325290348,1522325290525
1522325290525,1522325290654,1522325290654,1522325290833
1522325290833,1522325290961,1522325290961,1522325291140
